EQUIPMENT_CODE;EQUIDESCR;STATUS;VALID_FROM;VALID_TO;CATEGORY;LAST_MODIFICATIONTIMESTAMP;OBJECT_TYPE;MAIN_PLANT;LOCATION;ROOM;PLANTSECTION;ABC_INDICATOR;SORT_FIELD;FUNCT_LOC;
000000000000204778;E-Motor 3000 allgemein;I0100;Thu Oct 07 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;;;B;DOK-M:01\;HOE-M-A-033-P12;
000000000000204779;E-Motor 3000 allgemein;I0100;Wed Jun 23 00:00:00 CEST 2010;Wed Jun 23 00:00:00 CEST 2010;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C516;1. OG;;B;DOK-M:01\;APP-M-A-000-POOL;
000000000000204779;E-Motor 3000 allgemein;I0100;Wed Jun 23 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C516;1. OG;;B;DOK-M:01\;HOE-M-A-006-P01;
000000000000204780;Kreiselppe./ Gliedergeh.(Spaltrohrmotor);I0100;Wed Jun 23 00:00:00 CEST 2010;Wed Jun 23 00:00:00 CEST 2010;M;Wed Jun 23 00:00:00 CEST 2010;W;0894;C509;+05,00 M;;B;DOK-P:01\BGI-264\KOMB-255;HOE-M-A-033-P12;
000000000000204780;Kreiselppe./ Gliedergeh.(Spaltrohrmotor);I0100;Wed Jun 23 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Jun 23 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\BGI-264\KOMB-255;APP-M-A-000-LAGERNDE;
000000000000204781;E-Motor 3000 allgemein;I0100;Wed Jun 23 00:00:00 CEST 2010;Wed Jun 23 00:00:00 CEST 2010;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C410;+00,00 M;;B;DOK-M:01\;APP-M-A-000-LAGERNDE;
000000000000204781;E-Motor 3000 allgemein;I0100;Wed Jun 23 00:00:00 CEST 2010;Wed Jun 23 00:00:00 CEST 2010;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01\;HOE-M-A-026-V01;
000000000000204781;E-Motor 3000 allgemein;I0100;Wed Jun 23 00:00:00 CEST 2010;Fri Sep 17 00:00:00 CEST 2010;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C410;+00,00 M;;B;DOK-M:01\;APP-M-A-000-POOL;
000000000000204781;E-Motor 3000 allgemein;I0100;Fri Sep 17 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01\;HOE-M-A-026-V09;
000000000000204782;E-Motor 3000 allgemein;I0100;Wed Jun 23 00:00:00 CEST 2010;Mon Jan 10 00:00:00 CET 2011;M;Mon Jan 10 00:00:00 CET 2011;E;0894;C502S;+00,00 M;;C;DOK-M:01\;HOE-M-A-050-P18;
000000000000204782;E-Motor 3000 allgemein;I0100;Mon Jan 10 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Mon Jan 10 00:00:00 CET 2011;E;0894;C410;+00,00 M;;C;DOK-M:01\;APP-M-A-000-LAGERNDE;
000000000000204783;Kreiselppe. (Magnetkupplung);I0100;Wed Jun 23 00:00:00 CEST 2010;Wed Nov 24 00:00:00 CET 2010;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\;HOE-M-A-050-P02;
000000000000204783;Kreiselppe. (Magnetkupplung);I0100;Wed Nov 24 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\;HOE-M-A-050-P01;
000000000000204791;E-Motor 3000 allgemein;I0100;Tue Jun 29 00:00:00 CEST 2010;Fri Oct 08 00:00:00 CEST 2010;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+05,00 M;;B;DOK-M:01\;HOE-M-A-033-P12;
000000000000204791;E-Motor 3000 allgemein;I0100;Fri Oct 08 00:00:00 CEST 2010;Tue Mar 29 00:00:00 CEST 2011;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C410;+05,00 M;;B;DOK-M:01\;APP-M-A-000-POOL;
000000000000204791;E-Motor 3000 allgemein;I0100;Tue Mar 29 00:00:00 CEST 2011;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C538;+05,00 M;;B;DOK-M:01\;HOE-M-A-081-P02;
000000000000204794;Kreiselppe. (Magnetkupplung);I0100;Thu Jul 01 00:00:00 CEST 2010;Thu Nov 04 00:00:00 CET 2010;M;Thu Nov 04 00:00:00 CET 2010;W;0894;C509;+00,00 M;;B;DOK-P:01\KOMB-285;HOE-M-A-036-P37;
000000000000204794;Kreiselppe. (Magnetkupplung);I0100;Thu Nov 04 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Nov 04 00:00:00 CET 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\KOMB-285;APP-M-A-000-LAGERNDE;
000000000000204797;Behälter liegend;I0100;Fri Jul 16 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Fri Sep 10 00:00:00 CEST 2010;W;0894;C502S;+00,00 M;;A;DOK-05B0101\BGI-067\;HOE-M-A-005-B01;
000000000000204798;E-Motor 3000 allgemein;I0100;Tue Jul 20 00:00:00 CEST 2010;Wed Sep 22 00:00:00 CEST 2010;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C410;;;B;DOK-M:01\BGI-001\;APP-M;
000000000000204798;E-Motor 3000 allgemein;I0100;Wed Sep 22 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01\BGI-001\;HOE-M-A-031-P06;
000000000000204799;E-Motor 3000 allgemein;I0100;Tue Jul 20 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;;E;0894;C410;;;B;DOK-M:01\BGI-001\;APP-M;
000000000000204833;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Fri Jul 30 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C534;-00,71 M;;B;DOK-P:01\KOMB-164;HOE-M-A-084-P25;
000000000000204834;Membranpumpe (Antrieb mit verdicht. Gas);I0100;Wed Aug 04 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+05,00 M;;B;DOK-P:01\BGI-224\;HOE-M-A-026-P03;
000000000000204843;Kreiselppe. (Magnetkupplung);I0100;Tue Aug 10 00:00:00 CEST 2010;Fri Apr 08 00:00:00 CEST 2011;M;Fri Apr 08 00:00:00 CEST 2011;W;0894;C538;-01,27 M;;B;DOK-P:01\;HOE-M-A-082-P07;
000000000000204843;Kreiselppe. (Magnetkupplung);I0100;Fri Apr 08 00:00:00 CEST 2011;Fri Dec 31 00:00:00 CET 9999;M;Fri Apr 08 00:00:00 CEST 2011;W;0894;C410;-01,27 M;;B;DOK-P:01\;APP-M-A-000-POOL;
000000000000204848;WÜT (Rohrbündel) m.zusätzli.Kontrollraum;I0100;Fri Aug 13 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C507;+14,72 M;;A;DOK-W:15\BGI-190\;HOE-M-A-033-W25;
000000000000204849;Kreiselppe. (Magnetkupplung);I0100;Mon Aug 16 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C533;+00,00 M;;B;DOK-P:01;HOE-M-A-082-P05;
000000000000204851;E-Motor 3000 allgemein;I0100;Tue Aug 24 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C507;+00,00 M;;B;DOK-M:01\;HOE-M-A-032-P04;
000000000000204852;Kolbenpumpe (Membran);I0100;Tue Aug 24 00:00:00 CEST 2010;Tue Aug 24 00:00:00 CEST 2010;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C511;+00,00 M;;B;DOK-P:01\KOMB-289;HOE-M-A-001-P01;
000000000000204852;Kolbenpumpe (Membran);I0100;Tue Aug 24 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C511;+00,00 M;;B;DOK-P:01\KOMB-289;HOE-M-A-001-P02;
000000000000204853;Unterteil (mit Standzarge);I0100;Thu Aug 26 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;;W;0894;C410;0,00M;;A;DOK-26K0101\;APP-M-A-000-LAGERNDE;
000000000000204854;WÜT (Typ:Ringnut/ Grafit);I0100;Fri Aug 27 00:00:00 CEST 2010;Fri Aug 27 00:00:00 CEST 2010;M;Fri Aug 27 00:00:00 CEST 2010;W;0894;C410;+0,00 M;;A;DOK-25W0202\BGI-085\;HOE-M-A-025-W02;
000000000000204854;WÜT (Typ:Ringnut/ Grafit);I0100;Fri Aug 27 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Fri Aug 27 00:00:00 CEST 2010;W;0894;C410;+0,00 M;;A;DOK-25W0202\BGI-085\;APP-M-A-000-LAGERNDE;
000000000000204855;E-Motor 3000 allgemein;I0100;Mon Aug 30 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C507;+05,22 M;;B;DOK-M:01\;HOE-M-A-032-P01;
000000000000204856;Kreiselppe. (Magnetkupplung);I0100;Tue Aug 31 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C566;;;B;DOK-P:01\;HOE-M-A-084-P01;
000000000000204857;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Tue Aug 31 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-038-P08;
000000000000204858;E-Motor 3000 (mit Blockflansch);I0100;Tue Aug 31 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01\;HOE-M-A-038-P08;
000000000000204863;E-Motor 3000 allgemein;I0100;Mon Sep 06 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01\;HOE-M-A-003-P02;
000000000000204864;E-Motor 3000 allgemein;I0100;Mon Sep 06 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C507;+00,00 M;;B;DOK-M:01\;HOE-M-A-004-P02;
000000000000204865;E-Motor 3000 allgemein;I0100;Mon Sep 06 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C507;+00,00 M;;B;DOK-M:01\;HOE-M-A-011-P01;
000000000000204866;Kreiselppe. (Magnetkupplung);I0100;Tue Sep 07 00:00:00 CEST 2010;Tue Dec 07 00:00:00 CET 2010;M;Tue Dec 07 00:00:00 CET 2010;W;0894;C502N;+00,00 M;;B;DOK-P:01\;HOE-M-A-051-P07;
000000000000204866;Kreiselppe. (Magnetkupplung);I0100;Tue Dec 07 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Tue Dec 07 00:00:00 CET 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-LAGERNDE;
000000000000204867;Kreiselppe. (Magnetkupplung);I0100;Tue Sep 07 00:00:00 CEST 2010;Tue Feb 08 00:00:00 CET 2011;M;Tue Feb 08 00:00:00 CET 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-037-P06;
000000000000204867;Kreiselppe. (Magnetkupplung);I0100;Tue Feb 08 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Tue Feb 08 00:00:00 CET 2011;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-POOL;
000000000000204871;E-Motor 1500 allgemein;I0100;Wed Sep 08 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C516;+00,00 M;;B;DOK-M:01\;HOE-M-A-020-P02;
000000000000204872;E-Motor 1500 allgemein;I0100;Wed Sep 08 00:00:00 CEST 2010;Thu Sep 09 00:00:00 CEST 2010;M;Mon Jan 03 00:00:00 CET 2011;E;0894;C516;+00,00 M;;B;DOK-M:01\;HOE-M-A-020-V02;
000000000000204872;E-Motor 1500 allgemein;I0100;Thu Sep 09 00:00:00 CEST 2010;Fri Sep 17 00:00:00 CEST 2010;M;Mon Jan 03 00:00:00 CET 2011;E;0894;;+00,00 M;;B;DOK-M:01\;;
000000000000204872;E-Motor 1500 allgemein;I0100;Fri Sep 17 00:00:00 CEST 2010;Mon Jan 03 00:00:00 CET 2011;M;Mon Jan 03 00:00:00 CET 2011;E;0894;C502N;+00,00 M;;B;DOK-M:01\;HOE-M-A-030-V02;
000000000000204872;E-Motor 1500 allgemein;I0100;Mon Jan 03 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Mon Jan 03 00:00:00 CET 2011;E;0894;C410;+00,00 M;;B;DOK-M:01\;APP-M-A-000-POOL;
000000000000204879;Unterdrucksicherung Protego;I0100;Wed Sep 15 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Oct 20 00:00:00 CEST 2010;W;0894;C502;+12,00 M;;A;;HOE-M-A-050-K01;
000000000000204880;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Thu Sep 16 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C533;+00,00 M;;B;DOK-P:01\KOMB-201;HOE-M-A-082-P04;
000000000000204881;E-Motor 3000 (mit Blockflansch);I0100;Thu Sep 16 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C533;+00,00 M;;B;DOK-M:01\KOMB-306;HOE-M-A-082-P04;
000000000000204883;E-Motor 3000 allgemein;I0100;Wed Sep 22 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01\;HOE-M-A-032-P06;
000000000000204885;E-Motor 3000 allgemein;I0100;Mon Sep 27 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C507;+05,22 M;;B;DOK-M:01\;HOE-M-A-032-P03;
000000000000204887;E-Motor 1500 allgemein;I0100;Thu Oct 07 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01\;HOE-M-A-033-P13;
000000000000204888;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 13 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C432;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P01;
000000000000204889;Kreiselppe. (Gleitring);I0100;Wed Oct 13 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C433;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P19;
000000000000204891;E-Motor 3000 allgemein;I0100;Wed Oct 20 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+00,00 M;;B;DOK-M:01;HOE-M-A-036-P18;
000000000000204892;E-Motor 3000 allgemein;I0100;Mon Oct 25 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+05,00 M;;B;DOK-M:01\KOMB-279;HOE-M-A-036-P31;
000000000000204893;Kolbenpumpe (Membran EPDM);I0100;Mon Oct 25 00:00:00 CEST 2010;Tue Jan 18 00:00:00 CET 2011;M;Wed Feb 09 00:00:00 CET 2011;W;0894;C410;+00,00 M;;B;DOK-P:01\BGI-214\KOMB-192;APP-M-A-000-LAGERNDE;
000000000000204893;Kolbenpumpe (Membran EPDM);I0100;Tue Jan 18 00:00:00 CET 2011;Wed Feb 09 00:00:00 CET 2011;M;Wed Feb 09 00:00:00 CET 2011;W;0894;C507;+00,00 M;;B;DOK-P:01\BGI-214\KOMB-192;HOE-M-A-025-P06;
000000000000204893;Kolbenpumpe (Membran EPDM);I0100;Wed Feb 09 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Wed Feb 09 00:00:00 CET 2011;W;0894;C410;+00,00 M;;B;DOK-P:01\BGI-214\KOMB-192;APP-M-A-000-LAGERNDE;
000000000000204894;Kolbenpumpe (Membran EPDM);I0100;Mon Oct 25 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Tue Nov 30 00:00:00 CET 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\BGI-214\KOMB-192;APP-M-A-000-LAGERNDE;
000000000000204895;E-Motor 1500 (mit Blockflansch);I0100;Mon Oct 25 00:00:00 CEST 2010;Tue Jan 18 00:00:00 CET 2011;M;Wed Feb 09 00:00:00 CET 2011;E;0894;C410;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;APP-M-A-000-LAGERNDE;
000000000000204895;E-Motor 1500 (mit Blockflansch);I0100;Tue Jan 18 00:00:00 CET 2011;Wed Feb 09 00:00:00 CET 2011;M;Wed Feb 09 00:00:00 CET 2011;E;0894;C507;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;HOE-M-A-025-P06;
000000000000204895;E-Motor 1500 (mit Blockflansch);I0100;Wed Feb 09 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Wed Feb 09 00:00:00 CET 2011;E;0894;C410;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;APP-M-A-000-LAGERNDE;
000000000000204896;E-Motor 1500 (mit Blockflansch);I0100;Mon Oct 25 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Tue Nov 30 00:00:00 CET 2010;E;0894;C410;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;APP-M-A-000-LAGERNDE;
000000000000204897;Schlauch;I0100;Mon Oct 25 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C568;+00,00 M;;A;DOK-UL:10;HOE-M-A-091-A20;
000000000000204898;Getriebe / Zahnrad (mit beids. Blockfl.);I0100;Mon Oct 25 00:00:00 CEST 2010;Tue Jan 18 00:00:00 CET 2011;M;Wed Feb 09 00:00:00 CET 2011;W;0894;C410;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;APP-M-A-000-LAGERNDE;
000000000000204898;Getriebe / Zahnrad (mit beids. Blockfl.);I0100;Tue Jan 18 00:00:00 CET 2011;Wed Feb 09 00:00:00 CET 2011;M;Wed Feb 09 00:00:00 CET 2011;W;0894;C507;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;HOE-M-A-025-P06;
000000000000204898;Getriebe / Zahnrad (mit beids. Blockfl.);I0100;Wed Feb 09 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Wed Feb 09 00:00:00 CET 2011;W;0894;C410;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;APP-M-A-000-LAGERNDE;
000000000000204899;Getriebe / Zahnrad (mit beids. Blockfl.);I0100;Tue Oct 26 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Tue Nov 30 00:00:00 CET 2010;W;0894;C410;EG-WESTL;;B;DOK-P:01\BGI-214\KOMB-194;APP-M-A-000-LAGERNDE;
000000000000204900;E-Motor 3000 allgemein;I0100;Tue Oct 26 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C504;+00,00 M;;B;DOK-M:01\;HOE-M-A-084-P09;
000000000000204901;Kreiselppe. (Magnetkupplung);I0100;Tue Oct 26 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C504;+00,00 M;;B;DOK-P:01\;HOE-M-A-084-P09;
000000000000204902;E-Motor 3000 allgemein;I0100;Tue Oct 26 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C504;+00,00 M;;B;DOK-M:01\;HOE-M-A-084-P08;
000000000000204905;Oberteil  allgemein (für Kolonne);I0100;Mon Nov 01 00:00:00 CET 2010;Tue Jan 18 00:00:00 CET 2011;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C410;+00,00 M;;A;DOK-31K0503\BGI-152\;APP-M-A-000-LAGERNDE;
000000000000204905;Oberteil  allgemein (für Kolonne);I0100;Tue Jan 18 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;A;DOK-31K0503\BGI-152\;HOE-M-A-032-K05;
000000000000204906;Schuss (ohne seitlichem Stutzen);I0100;Mon Nov 01 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Nov 10 00:00:00 CET 2010;W;0894;C410;+18,86 M;;A;DOK-39K0201\BGI-155\;APP-M-A-000-LAGERNDE;
000000000000204907;Kreiselppe. (Magnetkupplung);I0100;Thu Nov 04 00:00:00 CET 2010;Wed Dec 15 00:00:00 CET 2010;M;Wed Dec 15 00:00:00 CET 2010;W;0894;C509;+00,00 M;;B;DOK-P:01\KOMB-285;HOE-M-A-036-P37;
000000000000204907;Kreiselppe. (Magnetkupplung);I0100;Wed Dec 15 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Dec 15 00:00:00 CET 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\KOMB-285;APP-M-A-000-POOL;
000000000000204924;Membranpumpe (Antrieb mit verdicht. Gas);I0100;Thu Nov 04 00:00:00 CET 2010;Tue Mar 08 00:00:00 CET 2011;M;Tue Mar 08 00:00:00 CET 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\BGI-224\;HOE-M-A-038-P14;
000000000000204924;Membranpumpe (Antrieb mit verdicht. Gas);I0100;Tue Mar 08 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Tue Mar 08 00:00:00 CET 2011;W;0894;C410;+00,00 M;;B;DOK-P:01\BGI-224\;APP-M-A-000-POOL;
000000000000204925;Kreiselppe. (Magnetkupplung);I0100;Fri Nov 05 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C533;+00,00 M;;B;DOK-P:01\;HOE-M-A-081-P04;
000000000000204933;WÜT (außen=Umgebungsluft) Rippenrohre;I0100;Mon Nov 15 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Mon Nov 15 00:00:00 CET 2010;W;0894;C410;0,00 M;;A;DOK-50W4308\BGI-160\;APP-M-A-000-LAGERNDE;
000000000000204934;Sicherheitsventil;I0100;Fri Nov 19 00:00:00 CET 2010;Fri Nov 19 00:00:00 CET 2010;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C568;EG;;A;;APP-M-A-000-POOL;
000000000000204934;Sicherheitsventil;I0100;Fri Nov 19 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C568;EG;;A;;HOE-M-R-000-0525.00;
000000000000204935;Kreiselppe. (Gleitring);I0100;Tue Nov 23 00:00:00 CET 2010;Wed Dec 15 00:00:00 CET 2010;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C507;+00,00 M;;B;DOK-P:01\;HOE-M-A-004-P07;
000000000000204935;Kreiselppe. (Gleitring);I0100;Wed Dec 15 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C507;+00,00 M;;B;DOK-P:01\;HOE-M-A-004-P06;
000000000000204964;WÜT (Typ:Platten)  40 Platten;I0100;Tue Nov 30 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;;W;0894;C410;+06,00 M;;A;DOK-30W0201\BGI-157\;APP-M-A-000-LAGERNDE;
000000000000204969;Kreiselppe./ Gliedergeh.(Spaltrohrmotor);I0100;Wed Dec 01 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+05,00 M;;B;DOK-P:01\BGI-264\KOMB-240E;HOE-M-A-032-P12;
000000000000204975;Kolbenpumpe (Membran EPDM);I0100;Wed Dec 01 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Dec 01 00:00:00 CET 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\BGI-214\KOMB-192;APP-M-A-000-LAGERNDE;
000000000000204981;E-Motor 3000 allgemein;I0100;Wed Dec 01 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;E;0894;C509;+05,00 M;;B;DOK-M:01\KOMB-239E;HOE-M-A-032-P12;
000000000000204983;Kreiselppe. (Magnetkupplung);I0100;Mon Dec 06 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-038-P04;
000000000000204984;Kreiselppe. (Magnetkupplung);I0100;Tue Dec 07 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\;HOE-M-A-051-P07;
000000000000204985;WÜT (Typ:Rohrbündel/ Grafit);I0100;Fri Dec 10 00:00:00 CET 2010;Tue Feb 08 00:00:00 CET 2011;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+28,26 M;;A;DOK-W:16\BGI-093\;HOE-M-A-050-W46;
000000000000204985;WÜT (Typ:Rohrbündel/ Grafit);I0100;Tue Feb 08 00:00:00 CET 2011;Mon Mar 21 00:00:00 CET 2011;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C410;+28,26 M;;A;DOK-W:16\BGI-093\;APP-M-A-000-LAGERNDE;
000000000000204985;WÜT (Typ:Rohrbündel/ Grafit);I0100;Mon Mar 21 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+28,26 M;;A;DOK-W:16\BGI-093\;HOE-M-A-050-W47;
000000000000204986;Schuss (ohne seitlichem Stutzen);I0100;Fri Dec 10 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C507;EG-SOT;;A;DOK-K:01\BGI-109\;HOE-M-A-031-K01;
